lemma,grammatical info,distribution,senses
lāðbite,noun masculine,,['_wound_']
lāðe,adv.,,"['_inimically, in detestation_']"
lāðēow,,,[]
lāðettan,,,"['_to hate, loathe_']"
lāðettan,,,['_make hurtful or repulsive_']
lāðgenīðla,noun masculine,†,"['_persecutor, foe_']"
lāðgetēona,noun masculine,†,['_enemy_']
lāðgewinna,noun masculine,,['_enemy_']
laðian,,,"['_to invite, summon, call upon, ask_', '_Ger._']"
lāðian,,,"['_to hate, be hated_, _AO_']"
lāðian,,,['_loathe_']
lāðlēas,,,"['_inoffensive, innocent_']"
lāðlic,,,"['_‘loathly,’ hateful, horrible, repulsive, unpleasant_, _BH_']"
lāðlic,,,[]
lāðscipe,noun masculine,,['_misfortune_']
lāðsearu,,,"['_hateful, contrivance_']"
lāðsīð,noun masculine,,"['_painful journey, death_']"
lāðspel,noun neuter,,['_sad tidings_']
lāððēow,,,[]
±laðung,noun feminine,,"['_calling, invitation_']"
±laðung,noun feminine,,"['_assembly, congregation, church_', '_lathing_']"
lāðwende,,†,"['_hateful, hostile, bad_']"
lāðwendemōd,,,['_hostile minded_']
lāðweorc,noun neuter,,['_evil deed_']
laur,noun masculine,,"['_laurel, bay, laver_']"
laurbēam,noun masculine,,['_laurel_']
laurberige,noun feminine,,['_laurel-berry_']
laurice,,,['_Cp_']
laurtrēow,noun neuter,,['_laurel-tree_']
"lauwer,",,,[]
lāwerce,noun feminine,,"['_lark_,’ _WW_']"
lāwerce,noun feminine,,[]
lēa_1,,,[]
lēa_2,,,[]
lēac_1,noun neuter,,"['_‘leek,’ onion, garlic garden-herb_, _Lcd_']"
lēac_1,noun neuter,,[]
lēac_2,noun neuter,,[]
lēac-,,,[]
lēacblæd,noun neuter,,['_leek leaf_']
lēaccærse,noun feminine,,"['_cress, nasturtium_']"
"leac-trog,",,,[]
lēactūn,noun masculine,,"['_kitchen-garden, garden of herbs_, _LkL, WW_', '_leighton_']"
lēactūnweard,noun masculine,,"['_gardener_, _WW_', '_leightonward_']"
lēacweard,noun masculine,,['_gardener_']
lēad,noun neuter,,"['_lead_,’ _BH_']"
lēad,noun neuter,,[]
lēad,noun neuter,,"['_leaden vessel, cauldron_, _A_']"
lēaden,,,"['_leaden_,’ _Æ, LL_']"
lēadgedelf,noun neuter,,['_lead-mine_']
lēadgeota,noun masculine,,['_plumber_']
lēadgewiht,noun neuter,,"['_lead-weight, a scale of weight_']"
lēadstæf,noun masculine,,['_loaded stick for beating with_']
lēaf_1,,,[]
lēaf_2,noun feminine,,"['_‘leave,’ permission, privilege_, _BH, Chr_']"
lēaf_2,noun feminine,,[]
lēaf_3,noun neuter,,"['_‘leaf,’ shoot_, pl. _foliage_, _MtL_', '_VPs_']"
lēaf_3,noun neuter,,[]
lēaf_3,noun neuter,,"['_sheet of paper_, _BH_']"
±lēafa,noun masculine,,"['_belief, faith_, _Æ, Mt_']"
±lēafa,noun masculine,,['_leve_']
±lēafa,noun masculine,,['_Ger._']
±lēafe,noun feminine,,"['_leave, permission, licence_']"
±lēafful,,,"['_believing_, _JnR_']"
±lēafful,,,"['_faithful, trustworthy_, _MtL_', '_leafful_']"
+lēaffulnes,noun feminine,,"['_faith, trust, faithfulness_']"
lēafhelmig,,,['_leafy at the top_']
±lēafhlystend,noun masculine,,"['_believing listener, catechumen_']"
+lēaflēas,,,['_unbelieving_']
+lēaflēasnes,noun feminine,,['_unbelief_']
"+lēaf-lēast,",noun feminine,,['_unbelief_']
lēafleoht,,,"['_light, easy_']"
+lēaflic,,,"['_credible, faithful_']"
lēafnes,noun feminine,,"['_leave, permission_']"
+lēafnesword,noun neuter,,['_password_']
lēafscead,noun neuter,,['_leafy shade_']
+lēafsum,,,"['_believing, faithful_']"
+lēafsum,,,['_credible_']
lēafwyrm,noun masculine,,['_caterpillar_']
lēag_1,noun feminine,,"['_‘lye,’ alkalized water_, _Ep, Lcd_']"
lēag_2,,,[]
lēag_3,,,[]
lēag_4,noun neuter,,[]
lēagung,noun feminine,,['_lying_']
lēah_1,noun masculine,,"['_piece of ground_, _‘lea,’ meadow_, _BC_']"
lēah_1,noun masculine,,[]
lēah_2,,,[]
lēah_3,,,[]
lēah_4,,,[]
leahte,noun neuter,,[]
leahter,,,[]
leahtor,noun masculine,,"['_vice, sin, offence, crime, fault_']"
leahtor,noun masculine,,['_reproach_']
leahtor,noun masculine,,"['_disease, injury_']"
leahtorbēre,,,"['_laughable, causing laughter_']"
leahtorcwide,noun masculine,,['_opprobrious speech_']
leahtorful,,,"['_vicious, seductive_']"
leahtorlēas,,,"['_faultless, blameless_']"
leahtorlīce,,,"['_foully, wickedly_']"
-leahtorwyrðe,,,[]
leahtras,,,[]
leahtrian,,,"['_to accuse, revile, reprove, blame_, _Æ_']"
leahtrian,,,[]
leahtrian,,,"['_corrupt_', '_lehtrie_']"
"leah-troc,",noun masculine,,"['_lettuce_', '_L._']"
lēahtrung,noun feminine,,"['_blaming, detraction_']"
lēahtūn,,,[]
lēan_1,noun neuter,,"['_reward, gift, loan, compensation, remuneration, retribution_, _B, Mt_']"
lēan_1,noun neuter,,['_lean_']
lēan_1,noun neuter,,['_Ger._']
lēan_2,,,"['_to blame, censure, reproach_']"
lēangyfa,noun masculine,,['_rewarder_']
±lēanian,,,"['_to reward, recompense, repay, requite_', '_Ger._']"
lēap,noun masculine,,"['_basket_, _W_']"
lēap,noun masculine,,"['_basket for catching or keeping fish_, _WW_']"
lēap,noun masculine,,['_measure_']
lēap,noun masculine,,"['_trunk (body)_', '_leap_']"
lēas_1,adj.,,"['_without, free from, devoid of, bereft of_']"
lēas_1,adj.,,"['_false, faithless_']"
lēas_1,adj.,,"['_untruthful, deceitful_, _WW_']"
lēas_1,adj.,,[]
lēas_1,adj.,,"['_vain, worthless_']"
lēas_2,noun neuter,,"['_falsehood, lying_, _Bo_']"
lēas_2,noun neuter,,['_lease_']
lēasbrēd_1,,,[]
lēasbrēd_2,,,"['_lying, false, deceitful_']"
lēasbrēd_3,noun masculine,,"['_cheating, trickery_']"
lēasbrēda,noun masculine,,['_trickster_']
lēasbrēdende,,,"['_wily, deceitful_']"
lēasbrēdnes,noun feminine,,"['_deception, falsehood_']"
lēasbregd,,,[]
lēascræft,noun masculine,,['_false art_']
lēasere,noun masculine,,"['_liar, hypocrite_, _MtL_']"
lēasere,noun masculine,,"['_buffoon, mime, jester, fool_', '_leaser_']"
lēasest_1,,,['_MtL_']
lēasest_2,,,[]
lēasettan,,,['_to pretend_']
"lēas-ferhð,",,,['_false_']
lēasferðnes,noun feminine,,"['_levity, folly_']"
lēasfyrhte,,,[]
lēasgewitnes,noun feminine,,['_false witness_']
lēasgielp,noun masculine,,['_vainglory_']
lēasian,,,"['_to lie_, _Ps_', '_lease_']"
lēaslic,,,"['_false, deceitful, sham, empty_']"
lēaslīccettan,,,['_to dissemble_']
lēaslīcettung,noun feminine,,['_dissimulation_']
lēasmōdnes,noun feminine,,['_instability_']
lēasnes,noun feminine,,['_lying_']
lēasnes,noun feminine,,['_levity_']
lēasōleccan,,,"['_to blandish, flatter_']"
lēasōlecung,noun feminine,,['_empty blandishment_']
lēassagol,,,"['_lying, false_']"
lēasscēawere,noun masculine,,['_spy_']
lēasspell,noun neuter,,"['_lie, fiction, fable_']"
lēasspellung,noun feminine,,['_empty talk_']
lēassponung,noun feminine,,['_allurement_']
lēast,,,[]
lēast-,,,[]
lēastyhtan,,,['_to cajole_']
lēastyhtung,noun feminine,,['_cajolery_']
lēasuht,,,"['_enticer, seducer_']"
lēasung,noun feminine,,"['_‘leasing,’ lying, false witness, deceit, hypocrisy, artifice_, _JnL_']"
lēasung,noun feminine,,"['_a lie_, _Ps_']"
lēasung,noun feminine,,"['_empty talk, frivolity_']"
lēasungspell,noun neuter,,['_idle tale_']
lēat,noun neuter,,[]
leatian,,,[]
+leaðian,,,[]
lēaðor,noun neuter,,"['_soap, soda_, _Lcd, WW_', '_lather_']"
lēaðorwyrt,noun feminine,,['_soap-wort_']
lēawede,,,[]
lēawfinger,noun masculine,,"['_index-finger, forefinger_']"
leax,noun masculine,,"['_salmon_, _Cp_', '_Met, WW_']"
leax,noun masculine,,['_lax_']
leb-,,,[]
lec,,,[]
+lec,noun neuter,,[]
lēc_1,noun masculine,,"['_look, regard_']"
lēc_1,noun masculine,,[]
lēc_2,,,[]
lēc_3,,,[]
lēc_4,,,[]
+lecc-,,,[]
leccan,,,"['_to water, irrigate, wet, moisten, slake_', '_Ger._']"
leccing,noun feminine,,"['_irrigation, watering_, _WW (KGl)_', '_leaching_']"
lēce,,,[]
lēcetere,,,[]
±lecgan,,,"['_to ‘lay,’ put, place, deposit, set_, _Æ, Gen, Lcd, MtL, Rd_']"
±lecgan,,,"['_put upon, charge with_, _Chr, Gu_']"
±lecgan,,,[]
±lecgan,,,['_bury_']
±lecgan,,,"['_put before, submit_, _Æ_']"
±lecgan,,,"['_betake oneself, go_', '_go, journey_', '_follow_']"
±lecgan,,,"['_lay (egg)_, _Lcd_']"
±lecgan,,,"['_prostrate, cast down, lay low, kill_, _Bo, Lk, LL_']"
lēciwyrt,,,[]
lēcnian,,,[]
lectric,,,[]
lēctūn-,,,[]
lecða,noun masculine,,['_sentina_']
lēd,,,[]
lēdan,,,[]
lēde,noun neuter,,[]
lēden,,,[]
lēf_1,,,"['_feeble, infirm, weak, injured_']"
lēf_2,,,[]
lēf-,,,[]
lēfan,,,[]
lēfan,,,[]
+lēfed,,,"['_weak, sickly, aged_']"
"lefel,",,,[]
+lēfenscipe,noun masculine,,['_justification_']
lēfmon,noun masculine,,['_sick person_']
left,,,[]
left,,,['_inanis_']
lēft,,,[]
lēfung,noun feminine,,['_paralysis_']
leg,noun neuter,,[]
lēg,,,[]
lēg,,,[]
lēg-,,,[]
lēga,,,[]
legde,noun neuter,,[]
+lege,,,"['_lair, bed_']"
lēgelēoht,noun neuter,,['_light (of flame)_']
legen,noun neuter,,[]
leger,noun neuter,,"['_lying, illness_, _AO, B_']"
leger,noun neuter,,[]
leger,noun neuter,,"['_‘lair,’ couch, bed_, _Wif_']"
leger,noun neuter,,"['_grave_, _LL_']"
leger,noun neuter,,"['_consecrated grave_', '_in life and in death_']"
legerbǣre,,,"['_sick, ill_']"
legerbedd,noun neuter,,"['_bed, sick bed_']"
legerbedd,noun neuter,,"['_bed of death, grave_']"
+legered,,,['_confined to bed_']
legerfæst,,,"['_sick, ill_']"
+legergield,noun neuter,,['_lupercalia_']
legerstōw,noun feminine,,['_burial place_']
legertēam,noun masculine,,"['_cohabitation, marriage_']"
legerwīte,noun masculine,,"['_fine for unlawful cohabitation_, _LL_', '_lairwite_']"
lēges,,,[]
legeð,noun neuter,,[]
legie,noun feminine,,"['_legion_', '_L._']"
-legu,,,[]
leh-,,,[]
lēh,,,[]
lēh-,,,[]
lēhnan,,,[]
lēht,,,[]
lehtan,,,[]
lehte,noun neuter,,[]
lehtor,,,[]
lēl,,,[]
leloðre,noun feminine,,['_silverweed_']
lemb,,,[]
lēmen,,,[]
±lemian,,,['_to subdue_']
±lemian,,,"['_lame, disable_']"
lempedu,noun feminine,,"['_lamprey_, _WW_', '_limpet_']"
lempedu,noun feminine,,[]
lemphealt,,,"['_limping_, _Gl, WW_', '_limphalt_']"
lēnan,,,[]
lencten_1,,,[]
lencten_2,noun masculine,,"['_springtime_, _A, Lcd_']"
lencten_2,noun masculine,,[]
lencten_2,noun masculine,,['_the fast of Lent_']
lencten_3,adj.,,"['_pertaining to Lent_, _A, RB_', '_lenten_']"
lenctenādl,noun feminine,,"['_spring fever, tertian ague_']"
lenctenbere,noun masculine,,['_Lent barley_']
lenctenbryce,noun masculine,,['_breach of the Lenten fast_']
lenctendæg,noun masculine,,['_day of Lent_']
lenctenerðe,noun feminine,,['_land ploughed in spring_']
lenctenfæsten,noun neuter,,['_Lent_']
lenctenhǣto,noun feminine,,['_heat of spring_']
lenctenlic,,,"['_of spring, vernal_']"
lenctenlic,,,['_lenten_']
lenctenlifen,noun feminine,,['_Lenten fare_']
lenctensufel,noun neuter,,['_Lent food_']
lenctentīd,noun feminine,,"['_spring, Lent_']"
lenctentīma,noun masculine,,['_spring_']
lenctenwuce,noun feminine,,['_a week in Lent_']
lenctin-,,,[]
+lend_1,,,['_furnished with land (by the lord)_']
+lend_2,,,[]
+lenda,noun masculine,,['_one rich in land_']
lendan,,,"['_to land, arrive_, _Chr_']"
lendan,,,[]
lendan,,,"['_endow with land_', '_lend_']"
lendan,,,[]
lende-,,,[]
lendenbān,noun neuter,,"['_loin-bone_, _WW_', '_lendbone_']"
"lenden-brǣde,",noun feminine,,['_loin_']
lendensīd,,,['_reaching to the loins_']
lendenu,,,"['_loins, reins_, _Mt, WW_']"
lendenu,,,['_lend_']
lendenu,,,['_Ger._']
lendenwyrc,noun masculine,,['_a disease of the kidneys_']
-lendisc,,,[]
lēne,,,[]
leng_1,noun feminine,,"['_length, height_']"
leng_2,adv.,,"['_longer_, _Æ, Lk_', '_leng_']"
±lengan,,,"['_to lengthen, prolong, protract, delay_, _Da_']"
±lengan,,,"['_extend, reach, attain_']"
±lengan,,,"['_belong_', '_leng_']"
lengcten-,,,[]
lenge_1,,,[]
lenge_2,adj.,,"['_belonging, related_']"
lenge_2,adj.,,['_near (of\xa0time)_']
lenge_3,,,[]
+lenge,,,"['_belonging to, related to_']"
+lenge,,,['_addicted\xa0to_']
lengest,,,"['_Chr, Mk_', '_lengest_']"
lengfære,,,['_more durable_']
lengian,,,"['_to long for, ask for_']"
lenglīfra,,,[]
lengo,,,[]
lengra,,,"['_BH_', '_lenger_']"
lengten,,,[]
lengtogra,adj.,,"['_drawn out farther, more prolix_']"
lengðu,noun feminine,,"['_length_,’ _AO_']"
lengu,noun feminine,,"['_length_, _Bo, BH_']"
lengu,noun feminine,,"['_height_, _Sol_', '_lengh_']"
lent,noun feminine,,"['_lentil_', '_L._']"
lenten,,,[]
lēo,noun feminine,,"['_‘lion,’ lioness_, _AO_', '_L._']"
lēoc,,,[]
lēod_1,noun masculine,,['_man_']
lēod_1,noun masculine,,['_for manslaughter_']
lēod_1,noun masculine,,"['_fellow-countryman, compatriot_']"
lēod_1,noun masculine,,"['_chief, prince, king_, _B_', '_lede_']"
lēod_2,noun feminine,,"['_people, nation_, _B, Bl_']"
lēod_2,noun feminine,,['_lede_']
leoda,,,[]
lēoda_1,,,[]
lēoda_2,,,[]
lēoda_3,,,[]
lēodan,V_2,,"['_to spring up, grow_']"
lēodan,V_2,,['_spring from_']
lēodbealu,noun neuter,†,['_calamity to a people_']
lēodbisceop,noun masculine,,"['_suffragan bishop, provincial_']"
lēodburg,noun feminine,†,['_town_']
lēodbygen,noun feminine,,"['_sale of one’s compatriots, slave-traffic_']"
lēodcyning,noun masculine,,"['_king, ruler_']"
lēode,,,"['_men, people, country_, _B, Lk_']"
lēode,,,[]
lēoden,,,[]
lēodfruma,noun masculine,†,"['_prince, patriarch, chief_']"
lēodgeard,noun masculine,†,['_country_']
lēodgebyrga,noun masculine,†,"['_lord, protector, prince, king_']"
lēodgeld,noun neuter,,['_for manslaughter_']
lēodgeðincð,noun feminine,,"['_order, rank_']"
lēodgewinn,noun neuter,,['_strife_']
lēodgota,,,[]
lēodgryre,noun masculine,,['_general terror_']
lēodhata,noun masculine,,"['_persecutor, tyrant_']"
lēodhete,noun masculine,†,"['_popular hatred, hostility_']"
lēodhryre,noun masculine,†,['_fall of a prince_ (_or nation_']
lēodhwæt,,,['_very valiant_']
-lēodisc,,,[]
lēodmǣg,noun masculine,†,"['_relative, comrade_']"
lēodmægen,noun neuter,†,"['_might of the people, host power, virtue_']"
lēodmearc,noun feminine,†,"['_domain, country_']"
lēodrǣden,noun feminine,,"['_country, region_']"
lēodriht,noun neuter,,['_law of the land_']
lēodrūne,noun feminine,,"['_pythoness, sorceress_']"
lēodscearu,noun feminine,,"['_tribe, nation_']"
lēodsceaða,noun masculine,†,['_public enemy_']
lēodscipe,noun masculine,,"['_nation, people_']"
lēodscipe,noun masculine,,"['_country, region_']"
lēodstefn,noun masculine,,"['_race, tribe_']"
lēodðēaw,noun masculine,,['_popular usage_']
lēodweard,noun feminine,†,['_government_']
lēodweras,,†,"['_men, human beings_']"
lēodwerod,noun neuter,,['_host of people_']
lēodwita,noun masculine,,"['_wise man, elder, chief_']"
lēodwynn,noun feminine,,['_home joy_']
lēodwyrhta,,,[]
lēof_1,adj.,,"['_dear, valued, beloved, pleasant, agreeable_, _Æ, B, Chr, CP_']"
lēof_2,noun masculine,,"['_beloved one, friend_']"
lēof_2,noun masculine,,"['_sir! sire! Æ, EC_']"
lēof_2,noun masculine,,"['_impure companion_', '_lief_']"
leofen,,,[]
leofian,,,['_Bl_']
lēofian,,,['_to be or become dear_']
lēoflic,,,"['_dear, lovable, pleasant, beautiful, delightful_, _B_']"
lēoflic,,,"['_precious, valued_', '_lovingly, kindly, gladly, willingly_, _BH_', '_liefly_']"
lēofspell,noun neuter,,['_good news_']
"lēof-tǣl,",,,"['_kind, lovable, loving, dear, grateful, agreeable_']"
lēofwende,,,"['_kind, loving, gracious, acceptable, estimable, agreeable_']"
lēofwendum,,,['_ardently_']
±lēogan,V_2,,"['_to ‘lie,’_ _Bl, WW_']"
±lēogan,V_2,,"['_deceive, belie, betray_']"
±lēogan,V_2,,['_be in error_']
lēogere,noun masculine,,"['_‘liar,’ false witness_, _W, MtL_']"
lēogere,noun masculine,,[]
lēogere,noun masculine,,['_hypocrite_']
lēoht_1,,,[]
lēoht_2,,,"['_‘light,’ not heavy_, _AO, BH, Rd_']"
lēoht_2,,,[]
lēoht_2,,,"['_slight, easy, trifling, inconsiderable_, _CP, Mt, Lcd_']"
lēoht_2,,,"['_quick, agile_, _Ph_']"
lēoht_2,,,"['_gentle_, _Wid_']"
lēoht_3,noun neuter,,"['_‘light,’ daylight_, _Æ, B, Bl, Chr, G, Ps, W_']"
lēoht_3,noun neuter,,"['_power of vision_, _Bl_']"
lēoht_3,noun neuter,,"['_luminary_, _Lcd_']"
lēoht_4,,,"['_luminous, bright_, _‘light,’ clear, resplendent, beautiful_, _BH, Lcd, VPs_']"
lēoht_4,,,[]
lēohtan,,,[]
lēohtbǣre,,,"['_brilliant, luminous_']"
lēohtbēamede,,,['_bright-shining_']
lēohtberend,noun masculine,,"['_light-bearer, Lucifer_']"
lēohtberende,,,"['_light-bearing, luminous_']"
lēohtbora,noun masculine,,['_light-bearer_']
lēohtbrǣdnes,noun feminine,,"['_levity, frivolity, wantonness_']"
leohte,noun neuter,,[]
lēohte_1,adv.,,"['_lightly, easily, comfortably_, _BH_', '_light_']"
lēohte_2,adv.,,"['_brightly, clearly, brilliantly_, _Bl, Cr_', '_light_']"
lēoht-fæt,noun neuter,,"['_lantern, torch, lamp, light_']"
lēohtfætels,noun masculine,,['_lamp_']
lēohtfruma,noun masculine,†,['_source of light_']
"lēoht-gesceot,",noun neuter,,['_payment for providing lights in church_']
lēohtian_1,,,"['_to be lightened, relieved_']"
lēohtian_2,,,"['_to become light, dawn_']"
lēohtian_2,,,"['_give light, illuminate_']"
lēohting,,,[]
lēohtīsern,noun neuter,,['_candlestick_']
lēohtlēas,,,"['_devoid of light, dark_, _Æ_', '_lightless_']"
lēohtlic_1,,,"['_light, of little weight or importance_', '_lightly, slightly_, _BH, Lcd_']"
lēohtlic_1,,,['_inconsiderately_']
lēohtlic_1,,,"['_easily, quickly_']"
lēohtlic_1,,,"['_gently, softly, slowly_, _CP_']"
lēohtlic_1,,,['_lightly_']
lēohtlic_2,,,"['_bright, radiant_, _Rd_']"
leohtmōd,,,['_easy-going_']
leohtmōdnes,noun feminine,,"['_levity, inconstancy, frivolity_']"
lēohtsāwend,,,['_author of light_']
lēohtscēawigend,,,['_light-seeing_']
lēohtsceot,,,[]
lēohtwyrhta,,,[]
leolc,noun neuter,,[]
±lēoma,noun masculine,,"['_ray of light, beam, radiance, gleam, glare_, _B_']"
±lēoma,noun masculine,,[]
±lēoma,noun masculine,,['_lightning_']
"±lēoman,",,,['_to shine_']
+lēomod,,,['_having rays of light_']
leomu,noun masculine,,[]
lēon_1,,,"['_to lend, grant_', '_Ger._']"
lēon_2,,,[]
lēona,noun feminine,,"['_lion, lioness_']"
lēonesēað,noun masculine,,['_lions’ den_']
lēonflǣsc,noun neuter,,"['_lion’s flesh_, _Lcd_', '_lion_']"
lēonfōt,noun masculine,,['_lion’s foot (plant)_']
lēonhwelp,noun masculine,,['_lion’s cub_']
±lēoran,,,"['_to go, depart, pass, vanish, die_']"
±lēoran,,,[]
±lēorednes,noun feminine,,"['_departure, transmigration_']"
±lēorednes,noun feminine,,['_death_']
±lēorednes,noun feminine,,['_vision_']
"lēorende,",,,['_transitory_']
leornan,,,[]
leornere,noun masculine,,"['_‘learner,’ disciple_']"
leornere,noun masculine,,"['_scholar_, _BH_']"
leornere,noun masculine,,['_reader_']
lēornes,,,[]
±leornian,,,"['_to ‘learn,’ read, study, think about_, _Æ, BH, MkR_']"
±leornian,,,[]
leorningcild,noun neuter,,"['_student, disciple_']"
leorningende,,,['_teachable_']
leorninghūs,noun neuter,,['_school_']
leornung,noun feminine,,"['_‘learning,’ reading, study, meditation_']"
leornung,noun feminine,,[]
leornungcræft,noun masculine,,['_learning_']
leornungmann,noun masculine,,"['_learner, disciple (used even of women)_']"
leornungscōl,noun feminine,,['_school_']
leort,noun neuter,,[]
lēosca,noun masculine,,['_groin_']
leoð,,,[]
leoð-,,,[]
lēoð,noun neuter,,"['_song, lay, poem_, _B, WW_']"
lēoð,noun neuter,,['_leoth_']
lēoð,noun neuter,,['_Ger._']
lēoðcræft,noun masculine,,['_poetic art or skill_']
lēoðcræft,noun masculine,,"['_poem, poetry_']"
lēoðcræftig,,,['_skilled in song_']
lēoðcwide,noun masculine,,"['_lay, poem_']"
leoðe-,,,[]
lēoðgidding,noun feminine,,"['_lay, song, poem_']"
lēoðian,,†,"['_to sing, recite_']"
